row_id,case,control,pvalue
3035728,5.6477983780638965,5.42249777232694,0
3035729,2.764060990134256,5.047292316400671,0
3035730,1.1743310030987613,3.854257415018433,0
3035731,5.377341208753478,3.765559543940005,0
3035732,2.5299630394465074,5.337035902046938,0
3035733,3.646070827446663,4.177440502127192,0
3035734,3.4337100113794543,4.891460037177452,0
3035735,3.5907067829330033,4.265116788620179,0
3035736,4.270145664571634,5.331084890213738,0
3035737,4.166661312462389,4.396552751207362,0
3035738,3.430337909753366,4.669486229275432,0
3035739,4.374908492228291,4.037515704829759,0
3035740,1.9039305362379797,2.403762096781321,0
3035741,4.004606638381463,5.362538422229902,0
3035742,3.586110361479752,2.5357289545488406,0
3035743,2.890793930981829,3.7768490662411733,0
3035744,4.251891667207179,4.348617904724016,0
3035745,4.301614603818095,4.1680873897236275,0
3035746,5.157641016354901,4.879617674096189,0
3035747,1.1645439200829242,4.261389024140021,0
3035748,4.375763199177689,5.548438245489451,0
3035749,3.9145353599656962,5.354575821794137,0
3035750,4.312827720135248,3.008471451441934,0
3035751,1.9633302852302332,3.6324873070680948,0
3035752,5.100345771161476,3.4853000264466827,0
3035753,3.244300136382318,3.244220527609234,0
3035754,3.987268040678899,5.433594763363301,0
3035755,2.446403311809344,4.478805744772489,0
3035756,3.4566297304669042,4.7195807236782805,0
3035757,3.0394098721445957,5.137541659096282,0
3035758,4.358056256660435,3.4865989286155505,0
3035759,4.08962167418404,4.523827508017761,0
3035760,2.8495475431751145,2.4560286338978976,0
3035761,5.502527918917092,4.912467831907199,0
3035762,4.587234395358789,5.436819017959678,0
3035763,4.083139675125484,5.763421095743814,0
3035764,4.46310454361936,4.318223308634355,0
3035765,4.306506627365883,3.687752652914237,0
3035766,4.539682185422738,3.652560321270772,0
3035767,4.48939505322826,5.275285816342711,0
3035768,3.565205281018554,3.174446933224941,0
3035769,3.2922937548324747,3.8384535280256618,0
3035770,4.734144061937412,2.11508753904645,0
3035771,3.9629256650974116,4.759007082678323,0
3035772,3.222193915735356,4.213527712514723,0
3035773,4.438447556384348,4.353604049459252,0
3035774,3.7043516522765856,3.605499581649361,0
3035775,5.502080581030135,2.9121240587440678,0
3035776,3.6324143350814877,4.866990016789904,0
3035777,4.2546386725925265,4.773535288019678,0
3035778,4.074724874159783,6.023043874665788,0
3035779,4.055384119632834,4.413312084623368,0
3035780,2.5268206442904457,1.765144555763122,0
3035781,3.7730412922384406,4.610153099091942,0
3035782,1.668297085764915,2.59970334571622,0
3035783,4.541193573260707,2.100317007299092,0
3035784,5.170284953600016,4.8419638257567605,0
3035785,4.118956447795471,4.703573390951963,0
3035786,2.859382891224798,3.0513697763076664,0
3035787,2.4306090670741844,5.234874176267612,0
3035788,3.1342303717722766,5.103381902992445,0
3035789,4.743324503348111,2.3925987731178795,0
3035790,3.6016374032264413,2.045415095033511,0
3035791,3.868499776081431,3.9265159387672743,0
3035792,6.97945153322434,3.5608795527960186,0
3035793,3.2762161657260487,5.424038661074771,0
3035794,4.917120859746158,2.664104437465771,0
3035795,2.4781318661608287,4.989082542672826,0
3035796,5.366168052552858,4.539016050381803,0
3035797,4.079921530505854,4.3447528352321525,0
3035798,5.347843356058942,2.7958613283474016,0
3035799,1.7548054386054477,2.4663053674101905,0
3035800,3.876499962174308,4.640326612694992,0
3035801,4.485286847445773,3.894833607143401,0
3035802,4.006900756293457,3.987966384868668,0
3035803,3.47484226864087,4.492338458382032,0
3035804,3.7450334766473508,4.536059093485442,0
3035805,4.814972944177532,2.7992248935054067,0
3035806,1.4184789840732868,3.2480672035368534,0
3035807,3.479245485360156,4.014099782318083,0
3035808,4.801608792190222,4.611251552332294,0
3035809,2.756796986262475,4.28147052103955,0
3035810,4.11040713540265,4.8119655344803665,0
3035811,6.324144113558995,2.617836034902262,0
3035812,4.110431659334067,3.554001817561646,0
3035813,4.341682869425039,2.656514991527743,0
3035814,4.082206607253549,3.495069287220554,0
3035815,3.7510274142738216,5.629874338228788,0
3035816,3.381662081479916,5.301507320015916,0
3035817,4.973049765557383,0.9685049325974995,0
3035818,4.649090675336592,3.8274869398836757,0
3035819,5.863698589789033,4.218406595445777,0
3035820,3.3304380583851074,5.095903392601764,0
3035821,3.9454665293500213,3.221506548790787,0
3035822,4.238829575096004,2.8792854942996122,0
3035823,3.3037421831397227,3.951390378327501,0
3035824,4.334970733370445,3.8776147646266836,0
3035825,3.6721816538581247,5.0491018500086895,0
3035826,4.872668917089944,2.70406042069777,0
3035827,4.267695319487159,3.1349487643207623,0
3035828,3.55985582176422,6.422708522084985,0
3035829,4.480843800427664,2.133303051601785,0
3035830,5.608935509141501,4.304552832996663,0
3035831,4.532332222364417,5.124617736339272,0
3035832,2.854996630569694,3.4841568500290774,0
3035833,6.470481324482095,4.6142034719647675,0
3035834,5.350572258216009,4.635772027153328,0
3035835,5.627901441573098,3.2677383675734957,0
3035836,4.430310090961679,5.079720981480483,0
3035837,3.902830662634608,4.674571110124742,0
3035838,6.3795898569573914,4.0020478404169975,0
3035839,3.961423356303128,6.321299853869594,0
3035840,5.134032338974832,4.440576069192444,0
3035841,4.305341555394033,4.166457743346817,0
3035842,4.049259923780341,4.1399998709255055,0
3035843,4.850159991670336,3.5610441420452563,0
3035844,4.045823957317632,5.332805109525887,0
3035845,5.647022105123136,3.5920694893617897,0
3035846,3.888088568108225,4.732350262210478,0
3035847,3.4034349842674625,4.319593390010174,0
3035848,3.6105369331728183,5.499282279941875,0
3035849,4.136854643979337,4.743365292153064,0
3035850,4.341281635738085,3.002166372084723,0
3035851,3.2499830843810797,4.251158248605772,0
3035852,5.398279716382724,5.6086268572977716,0
3035853,2.454577453036713,3.9640087520042733,0
3035854,2.07203213181482,3.524990100976524,0
3035855,5.180892235350934,3.405477568029706,0
3035856,4.30129878517456,4.7884201645769675,0
3035857,4.233101244930737,3.811651219986495,0
3035858,4.3383226905710135,3.540884422242278,0
3035859,3.78702795732515,5.233139870524631,0
3035860,4.355200058793713,3.1725482031079304,0
3035861,4.546564837788225,2.924786383610569,0
3035862,4.346421636121495,6.975344360875738,0
3035863,4.06595510341146,5.191912665111857,0
3035864,5.452267021224707,3.963438870331347,0
3035865,5.0593362643438065,5.70538635862572,0
3035866,2.464648364494852,3.9229003317313684,0
3035867,3.0562801329979576,2.620964543166708,0
3035868,5.479364558047682,4.388221885056848,0
3035869,4.008102841503898,4.336930187433136,0
3035870,5.545280870570113,5.647652455348105,0
3035871,4.578911203905431,4.618998535573358,0
3035872,6.125493386616783,4.031411817173392,0
3035873,3.5884165538218893,2.694219510933859,0
3035874,3.3022446579541764,6.574506601395924,0
3035875,4.769912951430218,3.889032243236193,0
3035876,5.792447156669272,2.954511912837299,0
3035877,4.020263587240249,4.490385479227945,0
3035878,3.380274525878621,3.814764050380642,0
3035879,5.2992939025231856,6.7733340987100465,0
3035880,5.930264452700012,4.459161245711476,0
3035881,3.6628276027363245,4.114524037973082,0
3035882,5.2091149442980065,3.778435889156757,0
3035883,4.994936436498829,3.6936101375659027,0
3035884,4.968412095585622,3.8933625616677925,0
3035885,5.771162472082912,4.080786346610501,0
3035886,2.952713577256703,5.141529269726504,0
3035887,5.099035117248657,4.45276110106579,0
3035888,5.702221551768779,3.621545181598706,0
3035889,1.4008263084882202,3.692531461766035,0
3035890,3.110271757302135,2.5417580942596496,0
3035891,3.3867509404485556,2.9503045113551147,0
3035892,5.174797982733004,3.625161030195983,0
3035893,2.2001760294486163,5.538076879705759,0
3035894,4.885551589674639,3.81548245742787,0
3035895,5.32928305664891,4.268563729299188,0
3035896,4.814897113833363,4.934986453296053,0
3035897,4.761574574014038,3.185702117291055,0
3035898,2.1977315868217566,5.357854759550991,0
3035899,2.9760286475004696,2.3510555069983106,0
3035900,2.0885787429355753,4.9769546156120725,0
3035901,3.767542537175958,4.832284175809438,0
3035902,1.4910963329013684,3.3086890919735925,0
3035903,5.761753064359522,3.1489978330955006,0
3035904,5.002135124020777,5.176566021816945,0
3035905,3.3618412706621936,5.900962060872159,0
3035906,5.303046312690031,4.835125910900663,0
3035907,4.594198494097145,3.21620777581958,0
3035908,5.472058079348483,4.5944256520420845,0
3035909,4.199614049802166,4.08093332794448,0
3035910,4.671568830698036,4.32573648055559,0
3035911,2.5348539941445134,3.952694835624699,0
3035912,4.694949605369354,2.5986208279536074,0
3035913,3.5948013302653226,3.3607093055228763,0
3035914,4.804986299165207,5.999117429066838,0
3035915,4.767231193543198,4.32551593069109,0
3035916,4.854584033978323,2.508641273706123,0
3035917,4.539739090118252,4.610656442631288,0
3035918,3.5751328466586085,3.914446316221411,0
3035919,3.7133992468439803,3.5662208032876443,0
3035920,3.454989625415182,3.7722870320755013,0
3035921,4.149019525075046,4.3366225541674135,0
3035922,3.2714623196313424,5.678764760333167,0
3035923,4.036455081564967,4.367152033365883,0
3035924,3.9230442868038495,5.5518495233442415,0
3035925,3.9928955913721667,5.805673117857424,0
3035926,3.6368869218037307,4.166819507653996,0
3035927,3.541237873264791,4.911083859806999,0
3035928,2.7572112625731053,4.96579393269878,0
3035929,5.056030357158054,3.9881926977399256,0
3035930,5.49884363335108,3.2457994865467836,0
3035931,4.049356728874652,3.0958549845259693,0
3035932,4.943332747075239,4.385066978498619,0
3035933,3.8913113036992995,5.449900256966432,0
3035934,4.126883548758771,3.3403110458898686,0
3035935,3.630981824269841,5.159318325155881,0
3035936,5.322243958879614,4.312531837674576,0
3035937,4.831534927148957,4.140114326755232,0
3035938,5.650758323457496,5.611731654295816,0
3035939,3.435749409929814,4.664830833522185,0
3035940,4.456434285650557,5.8917735411663905,0
3035941,4.442451563722894,4.46939493343182,0
3035942,3.1136790923784914,5.658168134017856,0
3035943,4.599066966721497,5.50002107282575,0
3035944,3.5132698762096046,2.7327653295747565,0
3035945,2.638602194423984,4.337953957145817,0
3035946,4.951462782770262,3.96355580912798,0
3035947,3.67357589684197,4.687497746801803,0
3035948,4.338000909851954,2.6469511741934237,0
3035949,3.3970255592089744,4.84214552251934,0
3035950,3.733887070925612,3.355585872967245,0
3035951,2.7005917535517625,3.647959613338272,0
3035952,3.5971506598506364,3.114823224298008,0
3035953,5.852098567068193,3.107730138579856,0
3035954,3.968325283332648,3.859991547425335,0
3035955,4.594018183406327,5.996882884355765,0
3035956,4.061507035189971,4.017485608854367,0
3035957,3.4825348842431714,3.826069943701751,0
3035958,3.3479622914411213,3.8642426914243515,0
3035959,5.149412694044402,4.561628987696101,0
3035960,3.267308916747856,4.279293922763081,0
3035961,3.4454524372553705,3.8790495093318653,0
3035962,3.9892283517629314,3.615862142414538,0
3035963,2.501072466539571,1.9972072861235226,0
3035964,2.689290552619512,5.834179340686775,0
3035965,5.826471431525757,3.071025752186889,0
3035966,4.4393374986923595,3.4095698719945498,0
3035967,5.058981702225542,3.8361498788284853,0
3035968,4.1576206409933345,5.605425434325795,0
3035969,3.4096124162184966,5.733762894027735,0
3035970,3.851167132421026,4.786058452137265,0
3035971,4.099916932068565,3.985747105080189,0
3035972,4.655084311250365,4.262334962327757,0
3035973,4.519317548107919,3.273180352159001,0
3035974,3.9928793122694937,5.103286958310637,0
3035975,5.027721657914945,5.3910363398459475,0
3035976,4.339497711040632,3.361657437129483,0
3035977,4.380196342399032,5.128182545807786,0
3035978,3.5822364965745432,2.658772883918454,0
3035979,3.407439070518162,4.271081109292655,0
3035980,3.8992517047056388,4.71454063482082,0
3035981,5.62316150551707,5.283948235046192,0
3035982,3.9271693605418814,3.886037021983595,0
3035983,4.580773447421882,5.05166676545506,0
3035984,4.721784634820988,4.832883570900467,0
3035985,4.7315863898151465,4.368977571069343,0
3035986,3.3560159742300555,2.758443840477594,0
3035987,3.062235814249225,3.0203554367715006,0
3035988,4.048111631939026,2.7760337951615117,0
3035989,3.4246035034327145,4.950006612530586,0
3035990,4.643312002733035,4.510349645657856,0
3035991,4.968820771226701,4.55774434815052,0
3035992,2.348861630338825,3.6228321680656173,0
3035993,3.9722603603224615,4.9875308121159385,0
3035994,3.7444620782244296,5.721762274061833,0
3035995,3.630408060310141,2.5964631666401665,0
3035996,4.356782897340757,4.620160423757192,0
3035997,2.032961181534034,5.565441153856565,0
3035998,3.323109436321049,3.635823906843633,0
3035999,5.240837198545359,3.964170308054091,0
3036000,4.071500580211735,3.7172697783134176,0
3036001,5.6040297113392965,4.704921300272212,0
3036002,3.3214136387820665,3.4038725170412256,0
3036003,4.230558265242087,2.9402314119269652,0
3036004,3.9691690013895804,3.434627258522281,0
3036005,4.049449322150656,3.94624960330876,0
3036006,6.227252652136617,6.400671815733713,0
3036007,4.391953977314524,3.994366707976675,0
3036008,3.615035914733822,4.552119864942102,0
3036009,4.775720417458804,4.643644842648203,0
3036010,3.269628915090559,5.1481869991003455,0
3036011,1.8143956219105157,4.784322429110303,0
3036012,2.9909271331234013,4.981308457916898,0
3036013,1.7707361481384174,4.305382595788923,0
3036014,6.093918596505653,0.8697768344844041,0
3036015,4.383917122949013,5.201826282827662,0
3036016,3.3335666182271164,4.087343825015872,0
3036017,4.585296078539329,4.551481515749483,0
3036018,2.652966653443074,3.363233328230585,0
3036019,4.165065415088432,5.1253195547007415,0
3036020,2.7264695507082037,1.6930398850179773,0
3036021,2.6866785666350133,4.597655488251337,0
3036022,4.785547316069631,4.689663667269013,0
3036023,3.6936797099571703,5.6265410026014395,0
3036024,3.34988566628933,3.475228675601243,0
3036025,5.017712198551818,4.718480845763737,0
3036026,4.152671540288499,2.2322849370636115,0
3036027,5.6897798786537,4.9501813212176735,0
3036028,5.10083926043248,3.0015288659932824,0
3036029,4.922859285354749,3.923607348356438,0
3036030,3.2819183253219277,3.269984434760164,0
3036031,3.426978881035311,5.257086582278426,0
3036032,2.2928335321561075,3.0068131078768614,0
3036033,4.523189961779921,3.7592197869589716,0
3036034,4.3869744245851185,3.7332733851861097,0
3036035,4.138519352887271,4.597564449310869,0
3036036,2.8462713031186238,3.0734926303139933,0
3036037,3.767347562343717,2.621683537098458,0
3036038,3.4046237329042333,4.568052496461562,0
3036039,6.07516475116099,3.4200314139443355,0
3036040,1.3256047912828914,3.9324585845362083,0
3036041,3.878849812406187,5.8911583902344224,0
3036042,4.775481767300875,3.3376814757760602,0
3036043,3.619412066063883,4.453278853666831,0
3036044,3.0753645926284428,3.773406718499972,0
3036045,1.7479268646079724,3.9172112358411226,0
3036046,6.384475650723827,4.481499909948577,0
3036047,4.214844362851695,2.9483184276972123,0
3036048,5.673399804016036,3.0020688224211556,0
3036049,2.4967976793312032,3.1419337766096773,0
3036050,4.707337034208078,5.6398736969548,0
3036051,4.1420418686177785,4.57231859535238,0
3036052,1.7475915434706497,4.473520310028059,0
3036053,3.534921581402656,4.383683895940032,0
3036054,3.299862211515386,2.5811388221272553,0
3036055,1.7605949315270029,3.2711249698062153,0
3036056,6.1425528819310244,3.4835406285124337,0
3036057,2.546821481269676,4.7565897440073845,0
3036058,4.429105604646214,4.92660380883382,0
3036059,2.9915839573323426,4.795467926459541,0
3036060,5.61676333255194,3.0344497799761023,0
3036061,4.661243486714054,4.455164049283036,0
3036062,3.962107965957401,3.232025607177021,0
3036063,3.6498549749577442,4.030420643189689,0
3036064,3.9809565480312865,5.383841598331813,0
3036065,4.042674756508134,4.558063246765655,0
3036066,3.9799230684193065,4.42734615865658,0
3036067,3.990212467378317,5.650242048326031,0
3036068,5.473666099648521,3.6926019194970228,0
3036069,3.731451692736268,4.250057314742164,0
3036070,3.840728704014369,4.756458220722637,0
3036071,3.047231961971422,4.780648324835086,0
3036072,2.9217632308222514,4.68624944092178,0
3036073,3.642151830766446,2.2845966105555604,0
3036074,4.093548487350399,4.220077944345431,0
3036075,2.4788494528279097,5.601261406114944,0
3036076,4.307100978911327,3.952649131738191,0
3036077,4.66044821330216,3.434954279498792,0
3036078,4.275260732058773,4.538636505365028,0
3036079,5.688138778352724,3.911271057505224,0
3036080,3.495547233266454,3.1662003105798884,0
3036081,3.2879987750258066,3.2171740656439094,0
3036082,4.312190373305572,4.0041746255010215,0
3036083,3.486241315835393,4.950651406324634,0
3036084,4.553908200932946,2.7132122222437505,0
3036085,3.412184997677403,6.043564607529216,0
3036086,3.396717939974454,5.2169485438535865,0
3036087,5.551916962423467,5.321820197289019,0
3036088,3.1002752343926505,3.2684173538723114,0
3036089,4.801063141480151,3.6464773779499517,0
3036090,6.10601447263214,3.626767156316489,0
3036091,3.236968606007903,3.549652790953279,0
3036092,2.806148386256136,3.7425131571398764,0
3036093,4.618865894853586,3.685971507076934,0
3036094,4.243179641144503,4.249278626392508,0
3036095,4.636881193366539,4.172796324030786,0
3036096,3.5841724026141444,4.060294556230435,0
3036097,3.8654605503347437,3.9917219631371696,0
3036098,3.264245967696215,6.283684348327972,0
3036099,4.547984499643844,5.067793458197173,0
3036100,4.496348195309185,4.205098284807429,0
3036101,3.4803531307409066,4.303839629955964,0
3036102,4.189396694101288,3.604189792451153,0
3036103,3.424584625918275,4.7747951429375695,0
3036104,4.602313790325919,3.6620521204723167,0
3036105,4.251378584460021,3.5361459509888653,0
3036106,1.1777260157594514,2.242359593497733,0
3036107,3.797563472981294,3.692175363058442,0
3036108,5.014671711444276,3.665271960552922,0
3036109,2.8229942622990736,3.346384416863115,0
3036110,4.352656484720006,4.327907457477113,0
3036111,4.668019042206367,4.498357326678158,0
3036112,4.631929857587294,4.319694907389091,0
3036113,4.586569409329525,5.362941825768072,0
3036114,4.896178511618864,3.6504715454257037,0
3036115,2.4817327698101446,2.924721535406751,0
3036116,5.474602476570777,2.8763802517608235,0
3036117,3.5983274586791643,3.7604790917845183,0
3036118,3.816535326681527,5.477647520030569,0
3036119,3.976779537916468,3.3947098000226346,0
3036120,2.942616099811807,5.56554393393807,0
3036121,3.92971434114685,5.052645627941216,0
3036122,5.592015473321447,6.003085012201488,0
3036123,3.849690895993991,3.9938830854423464,0
3036124,4.256601900625375,3.9659051853624896,0
3036125,4.1155541851737745,3.9181519553131117,0
3036126,4.436777210458708,3.3726780976632225,0
3036127,4.0375634066315405,4.763808509729606,0
3036128,5.102061413314196,4.0693630581801745,0
3036129,3.760451510590063,2.9883873117169313,0
3036130,5.13283657217667,5.226117902471693,0
3036131,4.111112853942095,4.597884844276398,0
3036132,4.597573891011423,3.8323237853897734,0
3036133,2.9465778017088677,5.022003400858453,0
3036134,2.4006129793864845,4.1368250368979815,0
3036135,5.331424234194671,3.436997078587684,0
3036136,3.28353188737281,5.098556968932802,0
3036137,2.064702258733177,4.798707982046707,0
3036138,5.024009888214351,4.125315332639437,0
3036139,4.800712670330921,4.533263434520872,0
3036140,4.5149832187244385,5.684613524955515,0
3036141,6.072348253197296,4.32578983233702,0
3036142,4.061761310738233,2.5395415461633393,0
3036143,2.9561796821764803,6.282428956747366,0
3036144,3.3077404027103974,3.5192400414521368,0
3036145,2.217515747195743,4.581156192491118,0
3036146,2.558764179718314,4.225612462514049,0
3036147,2.5955559917013837,4.258204524603006,0
3036148,3.603372335616287,3.817107005344514,0
3036149,4.233781947996309,3.822307091831505,0
3036150,3.9709586741804666,4.625872087503738,0
3036151,3.162032114374636,3.4902018539239856,0
3036152,3.9471800559460757,6.313020479452119,0
3036153,3.3709498621889353,3.2003488286117916,0
3036154,3.3668803804389027,3.0270410255789044,0
3036155,3.266916041644333,4.789720934443673,0
3036156,4.877365004527289,3.9948437028721915,0
3036157,4.130056697897846,4.259649538788298,0
3036158,3.4551047838417603,3.646157770554521,0
3036159,5.207782574579643,4.566676293436637,0
3036160,5.2796410960707405,4.710980665451174,0
3036161,5.395374914877456,2.9976737721855056,0
3036162,4.39294588227093,4.047284202792791,0
3036163,3.285708101717468,4.627224512278626,0
3036164,5.241525741334182,3.3657611733215136,0
3036165,5.74006687210273,3.870765652050798,0
3036166,2.9331055544388747,3.008707762803252,0
3036167,3.376116952315481,1.7351762739605037,0
3036168,2.961405871206904,4.148568549897532,0
3036169,3.874602128228273,3.069292066977724,0
3036170,4.400902725861594,3.4164611024157305,0
3036171,4.5237633837715086,2.9684476044088886,0
3036172,3.7192253228702543,4.500376631098176,0
3036173,1.9009407060928658,2.764453921602567,0
3036174,3.7966550618917294,4.178710377635419,0
3036175,5.017130667112966,3.9946182786152247,0
3036176,4.320902621444876,3.3528129452529734,0
3036177,4.671916099706744,4.21756530306964,0
3036178,3.177095612133501,2.8309655975934884,0
3036179,3.78961171519387,4.034046750980026,0
3036180,2.656064512296603,4.251932480154819,0
3036181,2.1193080657772123,6.656466526104364,0
3036182,3.2072918296178856,3.656540002534453,0
3036183,4.633383324671279,3.6927198229980642,0
3036184,4.98381477163753,4.265197373894928,0
3036185,3.466958147229616,3.5537007562024043,0
3036186,4.021650352474136,4.519815116237209,0
3036187,2.5814271998901646,4.899105236974307,0
3036188,3.238086041897791,4.0758138766069365,0
3036189,4.809868546028278,4.27450964629951,0
3036190,4.887028952845065,3.6293352870503806,0
3036191,2.101159917965746,5.192095036812915,0
3036192,6.149589196838868,2.6287317398845325,0
3036193,2.7487367777096923,4.555800079460605,0
3036194,3.360349816132569,2.077462108790266,0
3036195,5.76014768355123,5.559078574792002,0
3036196,3.652934067356207,3.3374942827934264,0
3036197,4.505503062366754,4.539425188639403,0
3036198,3.227034639102468,4.247286067854105,0
3036199,4.241892477814777,2.8069357829875106,0
3036200,4.317541642537952,3.356007200348105,0
3036201,5.235106477624631,3.006069790217111,0
3036202,2.3103759479247206,3.753605825368632,0
3036203,5.042159411809671,4.347030719617271,0
3036204,4.05738746913591,3.9871672081631364,0
3036205,2.9721940213385682,3.0072760810813732,0
3036206,5.17533413767139,3.492304362340324,0
3036207,3.727014613343747,4.305222154367688,0
3036208,2.4362639428097883,3.254172464317643,0
3036209,3.3691320008118972,2.3205972730893034,0
3036210,4.480885006360034,3.769376985245188,0
3036211,3.5411511709960326,3.634686203078295,0
3036212,4.6096078931559035,3.4010578196733405,0
3036213,3.85436490338,5.3371901966073505,0
3036214,6.071344162602079,4.898462552817148,0
3036215,2.475889363025378,4.923121561579084,0
3036216,2.285740209614984,3.2444218201261132,0
3036217,3.6009028921078645,4.40523228906891,0
3036218,3.7037445230691257,5.633519028913418,0
3036219,5.478730379173723,4.189453455938147,0
3036220,3.8654553048502684,3.626345908322884,0
3036221,3.9309248669064227,5.085295847525458,0
3036222,3.6075906532490114,5.905037928664726,0
3036223,4.7221359329171575,5.515839166144115,0
3036224,3.705990165694733,2.377803954942833,0
3036225,2.1096039169983363,3.241466702037097,0
3036226,3.6859858740011644,2.3545090074225072,0
3036227,3.664901771029784,1.8002326598399465,0
3036228,3.113856637116772,6.147008013168621,0
3036229,5.2148348610468656,5.858168107243443,0
3036230,3.4402257184915666,5.05892695807458,0
3036231,5.357919311688995,3.103221472614146,0
3036232,5.115220918022318,5.56948880601678,0
3036233,5.693094454729044,3.657602474540384,0
3036234,3.748062374393599,5.467385630475929,0
3036235,3.7776053320235845,3.285555760087423,0
3036236,5.09415197329284,3.948225620089448,0
3036237,2.988621507372553,4.251919910647632,0
3036238,4.6637098484489234,3.2741793912695663,0
3036239,2.5305192466811777,3.8633790510383226,0
3036240,3.5996176493615044,2.476286967966584,0
3036241,4.315271013230441,4.585313262391896,0
3036242,1.9509403965896497,3.538962974381542,0
3036243,4.479200876815767,4.7510217571525315,0
3036244,3.595198909725031,4.412524007080239,0
3036245,2.4490320933874195,2.5877440415456343,0
3036246,4.989383159962305,4.325269730671565,0
3036247,2.531150308888471,4.8171122463484135,0
3036248,5.080379214773146,2.4929621086685874,0
3036249,2.6870294076504253,3.1328993252994595,0
3036250,4.591185719464823,3.675386627955568,0
3036251,4.866453900362192,5.162079113470961,0
3036252,4.5799383929848405,4.599126977628558,0
3036253,3.009135484038518,4.436432381488227,0
3036254,4.528031575516239,3.0376244596578643,0
3036255,3.5391737300517248,2.527890775918996,0
3036256,4.065513273604296,4.692169458551682,0
3036257,5.969862584151602,4.2905582117414465,0
3036258,4.990465742254917,5.969605043597175,0
3036259,4.732386596257329,3.0250630697377634,0
3036260,4.180546320857479,3.333007125370025,0
3036261,4.09795657901212,3.567520455325648,0
3036262,6.186038149584524,2.312923918925409,0
3036263,3.815775896095003,3.106635193988393,0
3036264,3.9537046081901734,5.194219483603574,0
3036265,5.636883507834195,5.357246198548826,0
3036266,3.514768171489038,4.701373551319918,0
3036267,3.9302419206688053,3.412260166905777,0
3036268,3.5598737712045296,3.1527888597475506,0
3036269,4.6309035058137376,6.730157178651343,0
3036270,2.6982566713184513,4.677745824934008,0
3036271,2.5967600537903,3.9218283857355565,0
3036272,5.856500334950341,4.315687031421148,0
3036273,3.804273902447186,4.3100545793052385,0
3036274,4.76039055621257,3.9446505772503087,0
3036275,3.391403970003608,2.6927798368922273,0
3036276,5.2047623531676885,5.315033836330617,0
3036277,2.934040396452466,6.091684550761276,0
3036278,4.162788104255786,3.207261702098672,0
3036279,4.5256023445731595,5.287869361737952,0
3036280,5.134834223866597,4.9383436024254195,0
3036281,4.971660051268259,4.734399944209626,0
3036282,5.7474668384760905,2.9497958774647524,0
3036283,1.951473110252111,1.664973952008653,0
3036284,4.0527282349486855,4.63302469178263,0
3036285,5.474631623587742,3.8150384532531385,0
3036286,3.559032903012886,3.4970712403865702,0
3036287,3.6088580342034446,3.087757881847663,0
3036288,3.783905329672847,3.850358030593407,0
3036289,3.9180235956996863,3.04263581772375,0
3036290,4.269848798658054,4.4757796537708066,0
3036291,4.758794194839237,5.266837207142274,0
3036292,2.65581333228102,4.895985657937233,0
3036293,4.907342932716531,4.287991555077462,0
3036294,3.342221716936003,4.513356433389124,0
3036295,4.027747614238379,5.432017706109701,0
3036296,2.9222793885528207,3.1953568086521607,0
3036297,3.983442340297097,4.681877672990531,0
3036298,5.148427961324106,2.922382975631377,0
3036299,4.107707157368056,4.241591225516759,0
3036300,5.1191212592580175,3.174869117826666,0
3036301,3.623200624022489,4.067835321509543,0
3036302,4.147817550857982,3.012237420449817,0
3036303,3.1223822728873127,4.39638617452694,0
3036304,4.100312669417256,4.594219337648154,0
3036305,4.8076517525235545,3.3916152745951256,0
3036306,3.176506354254818,4.434212321999432,0
3036307,4.035238061442747,4.434343629642092,0
3036308,3.6203562184904783,4.67746682665916,0
3036309,3.4408493334384973,3.9695276461339395,0
3036310,1.7320593500100028,3.6564153107366644,0
3036311,4.370193585058694,4.787908527720377,0
3036312,5.012190434714097,2.9189788384902284,0
3036313,4.460775576968539,4.921830956277196,0
3036314,1.705010185612534,4.398579640769816,0
3036315,3.212303556354121,4.275657511433693,0
3036316,4.951973395434858,3.8173846287415003,0
3036317,4.481946657132592,5.667075475947494,0
3036318,4.220101542205452,4.741961834024649,0
3036319,4.327875884712468,3.8179463250072665,0
3036320,4.06133797383472,3.4144515760763676,0
3036321,4.841223022718591,5.9829411918605535,0
3036322,4.940481275621644,5.665411216293502,0
3036323,4.32392376044762,3.9370055038980625,0
3036324,3.8402985909899727,3.7905332586299236,0
3036325,3.1834501866403193,5.548336633857277,0
3036326,6.352132159133736,3.579662329878267,0
3036327,6.2562195795935285,2.592376896533076,0
3036328,4.15534338489681,2.436716505815138,0
3036329,4.744000081657833,4.244043679108885,0
3036330,5.1567635633992746,5.052915408779012,0
3036331,4.7050014335600014,6.435631463648198,0
3036332,5.60487967980228,3.6775377228976307,0
3036333,4.793023735161979,3.5373991388057453,0
3036334,5.915379166806563,3.6553376845910295,0
3036335,4.840208649221497,3.048909434715231,0
3036336,5.204979947354004,3.920270523766509,0
3036337,2.7858258763776593,3.1450680839488507,0
3036338,5.229958273129626,3.0360955005100645,0
3036339,2.904766337980452,3.076086452099001,0
3036340,6.444406241047439,3.4180324392305144,0
3036341,3.9218139030695234,4.750348096086535,0
3036342,4.9065385637142445,4.976905615098443,0
3036343,4.911781941075631,2.45339348008243,0
3036344,4.496446558390108,3.9524242583194016,0
3036345,3.360137066147969,5.15702460075065,0
